date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:57:40	19040/19040	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Jul%202025%2017:25:03%20GMT	https://memoryiit.com/_next/image?url=%2Fimages%2Flanding-page%2Fuser02.png&w=128&q=75	J:/site/teste%202/test2/memoryiit.com/_next/user02aac8.png	(from https://memoryiit.com/)
15:57:41	4678/4678	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jul%202025%2017:25:03%20GMT	https://memoryiit.com/_next/image?url=%2Fimages%2Flanding-page%2Fuser03.png&w=128&q=75	J:/site/teste%202/test2/memoryiit.com/_next/user0334b4.jpg	(from https://memoryiit.com/)
15:57:41	3240/3240	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jul%202025%2017:25:03%20GMT	https://memoryiit.com/_next/image?url=%2Fimages%2Flanding-page%2Fuser04.png&w=128&q=75	J:/site/teste%202/test2/memoryiit.com/_next/user042a57.jpg	(from https://memoryiit.com/)
15:57:42	3561/3561	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Jul%202025%2017:25:03%20GMT	https://memoryiit.com/_next/image?url=%2Fimages%2Flanding-page%2Fuser05.png&w=128&q=75	J:/site/teste%202/test2/memoryiit.com/_next/user055976.jpg	(from https://memoryiit.com/)
15:57:42	212983/212983	---M--	200	added ('OK')	image/png	date:Sat,%2026%20Jul%202025%2000:00:20%20GMT	https://memoryiit.com/_next/image?url=%2Fimages%2Flanding-page%2Fhero-banner.png&w=1920&q=75	J:/site/teste%202/test2/memoryiit.com/_next/hero-banner9cb6.png	(from https://memoryiit.com/)
15:57:42	2132/2132	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2213e293919936878bc81e80e547d567ed%22	https://memoryiit.com/images/icons/gift.svg	J:/site/teste%202/test2/memoryiit.com/images/icons/gift.svg	(from https://memoryiit.com/)
15:57:43	994/994	---M--	200	added ('OK')	image/svg+xml	etag:%22a7dc9c50043a0603130d98695b740bfa%22	https://memoryiit.com/images/icons/payment.svg	J:/site/teste%202/test2/memoryiit.com/images/icons/payment.svg	(from https://memoryiit.com/)
15:57:43	885/885	---M--	200	added ('OK')	image/svg+xml	etag:%22497a5bf3cb1962c5d2f430b53512c822%22	https://memoryiit.com/images/icons/qrcode.svg	J:/site/teste%202/test2/memoryiit.com/images/icons/qrcode.svg	(from https://memoryiit.com/)
15:57:44	982/982	---M--	200	added ('OK')	image/svg+xml	etag:%22d6477d32b8ab8d1ecbe523e6eaffe670%22	https://memoryiit.com/images/icons/share.svg	J:/site/teste%202/test2/memoryiit.com/images/icons/share.svg	(from https://memoryiit.com/)
15:57:44	1827/1827	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223f17d72fe3bdeae7ccf78a192f5add17%22	https://memoryiit.com/images/icons/trust.svg	J:/site/teste%202/test2/memoryiit.com/images/icons/trust.svg	(from https://memoryiit.com/)
15:57:45	651/651	---M--	200	added ('OK')	image/svg+xml	etag:%2281583ca4693858b4362d12781823cb3d%22	https://memoryiit.com/images/icons/giving-love.svg	J:/site/teste%202/test2/memoryiit.com/images/icons/giving-love.svg	(from https://memoryiit.com/)
15:57:45	1468/1468	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d25f5021259df674ab84ff2ce407e763%22	https://memoryiit.com/images/icons/social-media.svg	J:/site/teste%202/test2/memoryiit.com/images/icons/social-media.svg	(from https://memoryiit.com/)
15:57:46	991/991	---M--	200	added ('OK')	image/svg+xml	etag:%22fb7629877b47cdb68673cbd3e0ece8cf%22	https://memoryiit.com/images/icons/followers.svg	J:/site/teste%202/test2/memoryiit.com/images/icons/followers.svg	(from https://memoryiit.com/)
15:57:46	857/857	---M--	200	added ('OK')	image/svg+xml	etag:%2274968449d636b46865c333224e3dc96d%22	https://memoryiit.com/images/icons/like.svg	J:/site/teste%202/test2/memoryiit.com/images/icons/like.svg	(from https://memoryiit.com/)
15:57:46	875/875	---M--	200	added ('OK')	image/svg+xml	etag:%22a5d9436728a089e2ac4f4de362d19e59%22	https://memoryiit.com/images/icons/infinity-self-made.svg	J:/site/teste%202/test2/memoryiit.com/images/icons/infinity-self-made.svg	(from https://memoryiit.com/)
15:57:47	903/903	---M--	200	added ('OK')	image/svg+xml	etag:%225b032fb3dc0ae148fa983bc99fc9a17c%22	https://memoryiit.com/images/icons/infinity.svg	J:/site/teste%202/test2/memoryiit.com/images/icons/infinity.svg	(from https://memoryiit.com/)
15:57:48	44637/44637	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2031%20Jul%202025%2018:57:49%20GMT	https://memoryiit.com/49923a9abc.js?dpl=dpl_ACQrE8BNFomMJW49yYzRjaqoqF9G	J:/site/teste%202/test2/memoryiit.com/49923a9abc.5ad743.delayed	(from https://memoryiit.com/)
15:57:49	65754/65754	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Jul%202025%2018:57:50%20GMT	https://memoryiit.com/not-found	J:/site/teste%202/test2/memoryiit.com/not-found.html	(from https://memoryiit.com/)
15:57:49	13435/13435	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ea200b49559d0cd5bff8c5bff8557e0e%22	https://memoryiit.com/_next/static/chunks/7898-f5232c4d556ecdb5.js?dpl=dpl_ACQrE8BNFomMJW49yYzRjaqoqF9G	J:/site/teste%202/test2/memoryiit.com/_next/static/chunks/7898-f5232c4d556ecdb5d743.js	(from https://memoryiit.com/login)
15:57:49	11841/11841	---MCZ	200	added ('OK')	application/javascript	etag:W/%2208109866c3dce8dabbbab199c60960da%22	https://memoryiit.com/_next/static/chunks/app/(public)/login/page-b17248dade463555.js?dpl=dpl_ACQrE8BNFomMJW49yYzRjaqoqF9G	J:/site/teste%202/test2/memoryiit.com/_next/static/chunks/app/(public)/login/page-b17248dade463555d743.js	(from https://memoryiit.com/login)
15:57:50	43612/43612	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2031%20Jul%202025%2018:57:52%20GMT	https://memoryiit.com/static/chunks/7898-f5232c4d556ecdb5.js?dpl=dpl_ACQrE8BNFomMJW49yYzRjaqoqF9G	J:/site/teste%202/test2/memoryiit.com/static/chunks/7898-f5232c4d556ecdb5.5ed743.delayed	(from https://memoryiit.com/login)
15:57:51	43610/43610	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2031%20Jul%202025%2018:57:52%20GMT	https://memoryiit.com/atic/chunks/9052-808b1158548e7f1a.js?dpl=dpl_ACQrE8BNFomMJW49yYzRjaqoqF9G	J:/site/teste%202/test2/memoryiit.com/atic/chunks/9052-808b1158548e7f1a.5fd743.delayed	(from https://memoryiit.com/login)
15:57:51	619/619	---M--	200	added ('OK')	application/javascript	etag:%229a923ecc2f493ac80a391c0cbb540549%22	https://memoryiit.com/_next/static/chunks/app/(public)/(legal)/terms-of-use/page-a27ddccc86837d1c.js?dpl=dpl_ACQrE8BNFomMJW49yYzRjaqoqF9G	J:/site/teste%202/test2/memoryiit.com/_next/static/chunks/app/(public)/(legal)/terms-of-use/page-a27ddccc86837d1cd743.js	(from https://memoryiit.com/terms-of-use)
15:57:52	44661/44661	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2031%20Jul%202025%2018:57:54%20GMT	https://memoryiit.com/8-e8bcb7e754fe9cfa.js?dpl=dpl_ACQrE8BNFomMJW49yYzRjaqoqF9G	J:/site/teste%202/test2/memoryiit.com/8-e8bcb7e754fe9cfa.61d743.delayed	(from https://memoryiit.com/terms-of-use)
15:57:53	44613/44613	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2031%20Jul%202025%2018:57:54%20GMT	https://memoryiit.com/dc.js?dpl=dpl_ACQrE8BNFomMJW49yYzRjaqoqF9G	J:/site/teste%202/test2/memoryiit.com/dc.62d743.delayed	(from https://memoryiit.com/terms-of-use)
15:57:53	619/619	---M--	200	added ('OK')	application/javascript	etag:%229a923ecc2f493ac80a391c0cbb540549%22	https://memoryiit.com/_next/static/chunks/app/(public)/(legal)/privacy-policy/page-5c0719e29fd9d074.js?dpl=dpl_ACQrE8BNFomMJW49yYzRjaqoqF9G	J:/site/teste%202/test2/memoryiit.com/_next/static/chunks/app/(public)/(legal)/privacy-policy/page-5c0719e29fd9d074d743.js	(from https://memoryiit.com/privacy-policy)
15:57:53	0/-1	---M--	307	error ('')			https://memoryiit.com/8-e8bcb7e754fe9cfa.js?dpl=dpl_ACQrE8BNFomMJW49yYzRjaqoqF9G	J:/site/teste%202/test2/memoryiit.com/8-e8bcb7e754fe9cfa.64d743.delayed	(from https://memoryiit.com/privacy-policy)
15:57:53	0/-1	---M--	307	error ('')			https://memoryiit.com/dc.js?dpl=dpl_ACQrE8BNFomMJW49yYzRjaqoqF9G	J:/site/teste%202/test2/memoryiit.com/dc.65d743.delayed	(from https://memoryiit.com/privacy-policy)
15:57:54	972/972	---M--	200	added ('OK')	application/javascript	etag:%2290f1e4c3a702b98e4e314d19aea5cd5b%22	https://memoryiit.com/_next/static/chunks/app/(public)/not-found/page-5fbc38a5aa38e3cb.js?dpl=dpl_ACQrE8BNFomMJW49yYzRjaqoqF9G	J:/site/teste%202/test2/memoryiit.com/_next/static/chunks/app/(public)/not-found/page-5fbc38a5aa38e3cbd743.js	(from https://memoryiit.com/not-found)
